bbrefID,mlbamID,name,team,pos,headshot_url,is_active
feltnry01,663372,Ryan Feltner,Colorado Rockies,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663372/headshot/67/current",True
rittery01,690022,Ryan Ritter,Colorado Rockies,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690022/headshot/67/current",True
halvose01,678020,Seth Halvorsen,Colorado Rockies,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678020/headshot/67/current",True
,694514,Sterlin Thompson,Colorado Rockies,OF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694514/headshot/67/current",True
gordota01,685299,Tanner Gordon,Colorado Rockies,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/685299/headshot/67/current",True
johnstr02,687859,Troy Johnston,Colorado Rockies,OF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687859/headshot/67/current",True
freemty01,671289,Tyler Freeman,Colorado Rockies,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671289/headshot/67/current",True
vodnivi01,680767,Victor Vodnik,Colorado Rockies,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680767/headshot/67/current",True
,700327,Welinton Herrera,Colorado Rockies,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700327/headshot/67/current",True
fernaya01,692585,Yanquiel Fernández,Colorado Rockies,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/692585/headshot/67/current",True
veenza01,691728,Zac Veen,Colorado Rockies,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691728/headshot/67/current",True
agnosza01,688642,Zach Agnos,Colorado Rockies,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688642/headshot/67/current",True
hornba01,690544,Bailey Horn,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690544/headshot/67/current",True
briesbe01,689225,Beau Brieske,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689225/headshot/67/current",True
hurtebr01,676428,Brant Hurter,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676428/headshot/67/current",True
hanifbr01,669724,Brenan Hanifee,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669724/headshot/67/current",True
mizeca01,663554,Casey Mize,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663554/headshot/67/current",True
keithco01,690993,Colt Keith,Detroit Tigers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690993/headshot/67/current",True
dingldi01,693307,Dillon Dingler,Detroit Tigers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/693307/headshot/67/current",True
anderdr02,623454,Drew Anderson,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/623454/headshot/67/current",True
sommedr01,805427,Drew Sommers,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805427/headshot/67/current",True
smithdy01,681916,Dylan Smith,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681916/headshot/67/current",True
,680664,Eduardo Valencia,Detroit Tigers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680664/headshot/67/current",True
torregl01,650402,Gleyber Torres,Detroit Tigers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/650402/headshot/67/current",True
,701678,Hao-Yu  Lee,Detroit Tigers,2B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701678/headshot/67/current",True
jungja01,690291,Jace Jung,Detroit Tigers,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/690291/headshot/67/current",True
flaheja01,656427,Jack Flaherty,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656427/headshot/67/current",True
jobeja01,695549,Jackson Jobe,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/695549/headshot/67/current",True
jonesja08,663330,Jahmai Jones,Detroit Tigers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663330/headshot/67/current",True
,805725,Jake Miller,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805725/headshot/67/current",True
rogerja03,668670,Jake Rogers,Detroit Tigers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668670/headshot/67/current",True
baezja01,595879,Javier Báez,Detroit Tigers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/595879/headshot/67/current",True
malloju02,669234,Justyn-Henry Malloy,Detroit Tigers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669234/headshot/67/current",True
monteke01,672456,Keider Montero,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672456/headshot/67/current",True
janseke01,445276,Kenley Jansen,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/445276/headshot/67/current",True
carpeke01,681481,Kerry Carpenter,Detroit Tigers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681481/headshot/67/current",True
finneky01,640448,Kyle Finnegan,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/640448/headshot/67/current",True
vierlma01,663837,Matt Vierling,Detroit Tigers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663837/headshot/67/current",True
meadopa01,678009,Parker Meadows,Detroit Tigers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678009/headshot/67/current",True
olsonre01,681857,Reese Olson,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681857/headshot/67/current",True
greenri03,682985,Riley Greene,Detroit Tigers,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682985/headshot/67/current",True
gipsosa01,687830,Sawyer Gipson-Long,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687830/headshot/67/current",True
torkesp01,679529,Spencer Torkelson,Detroit Tigers,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/679529/headshot/67/current",True
skubata01,669373,Tarik Skubal,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669373/headshot/67/current",True
,699073,Thayron Liranzo,Detroit Tigers,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/699073/headshot/67/current",True
,669360,Trei Cruz,Detroit Tigers,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669360/headshot/67/current",True
sweentr01,700242,Trey Sweeney,Detroit Tigers,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/700242/headshot/67/current",True
meltotr01,675512,Troy Melton,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/675512/headshot/67/current",True
maddety01,680744,Ty Madden,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680744/headshot/67/current",True
holtoty01,663947,Tyler Holton,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663947/headshot/67/current",True
perezwe01,672761,Wenceel Pérez,Detroit Tigers,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672761/headshot/67/current",True
vestwi01,676684,Will Vest,Detroit Tigers,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676684/headshot/67/current",True
mckinza01,656716,Zach McKinstry,Detroit Tigers,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656716/headshot/67/current",True
blubaaj01,805123,AJ Blubaugh,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/805123/headshot/67/current",True
sousabe01,656986,Bennett Sousa,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656986/headshot/67/current",True
waltebr01,687888,Brandon Walter,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687888/headshot/67/current",True
matthbr01,694728,Brice Matthews,Houston Astros,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694728/headshot/67/current",True
abreubr01,650556,Bryan Abreu,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/650556/headshot/67/current",True
kingbr02,687911,Bryan King,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/687911/headshot/67/current",True
smithca07,701358,Cam Smith,Houston Astros,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/701358/headshot/67/current",True
correca01,621043,Carlos Correa,Houston Astros,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621043/headshot/67/current",True
walkech02,572233,Christian Walker,Houston Astros,1B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/572233/headshot/67/current",True
gordoco01,676467,Colton Gordon,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676467/headshot/67/current",True
javiecr01,664299,Cristian Javier,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664299/headshot/67/current",True
salazce01,663967,César Salazar,Houston Astros,C,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663967/headshot/67/current",True
delosen01,660853,Enyel De Los Santos,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660853/headshot/67/current",True
wesneha01,669713,Hayden Wesneski,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669713/headshot/67/current",True
brownhu01,686613,Hunter Brown,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686613/headshot/67/current",True
paredis01,670623,Isaac Paredes,Houston Astros,3B,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670623/headshot/67/current",True
francjp01,641585,J.P. France,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641585/headshot/67/current",True
meyerja02,676694,Jake Meyers,Houston Astros,CF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676694/headshot/67/current",True
alexaja01,669920,Jason Alexander,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669920/headshot/67/current",True
murraja01,681151,Jayden Murray,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681151/headshot/67/current",True
penaje02,665161,Jeremy Peña,Houston Astros,SS,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665161/headshot/67/current",True
sanchje02,660821,Jesús Sánchez,Houston Astros,RF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660821/headshot/67/current",True
altuvjo01,514888,Jose Altuve,Houston Astros,LF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/514888/headshot/67/current",True
haderjo01,623352,Josh Hader,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/623352/headshot/67/current",True
ortka01,672391,Kaleb Ort,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672391/headshot/67/current",True
mcculla02,621121,Lance McCullers Jr.,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621121/headshot/67/current",True
,699044,Miguel Ullola,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/699044/headshot/67/current",True
burromi01,681347,Mike Burrows,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/681347/headshot/67/current",True
pearsna01,663878,Nate Pearson,Houston Astros,P,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663878/headshot/67/current",True
